CustomerID,FirstName,LastName,Email,Phone,City,State,PostalCode,CarModel,CarMake,ModelYear,PurchaseDate,Dealer
CUST0024,Casey,Brown,casey.brown@autoclub.com,605-334-5915,San Diego,IL,19508,Convertible,BMW,2010,2023-04-16,AutoWorld
CUST0339,Jordan,Garcia,jordan.garcia@carsales.net,874-803-9260,Chicago,TX,10568,Convertible,Chevrolet,2018,2025-08-02,Metro Vehicles
CUST0554,Riley,Smith,riley.smith1@example.com,581-553-8412,San Diego,AZ,79033,Hatchback,Tesla,2023,2025-03-03,Metro Vehicles
CUST0053,Peyton,Johnson,peyton.johnson@carsales.net,570-850-8532,Chicago,TX,33086,Truck,Ford,2021,2022-12-07,Metro Vehicles
CUST0237,Riley,Martinez,riley.martinez@autoclub.com,726-895-2560,Chicago,TX,17770,Truck,Audi,2014,2025-02-23,Prime Motors
CUST0511,Riley,Garcia,riley.garcia3@example.com,329-717-2259,Phoenix,IL,27372,Coupe,Audi,2019,2024-04-13,City Cars
CUST0104,Jordan,Miller,jordan.miller@mail.com,769-261-6400,Los Angeles,TX,56346,Truck,Toyota,2023,2023-06-27,City Cars
CUST0306,Peyton,Jones,peyton.jones@mail.com,677-509-9530,San Jose,TX,86609,Convertible,Tesla,2011,2025-10-25,City Cars
CUST0530,Alex,Davis,alex.davis3@example.com,416-869-9570,San Diego,PA,80328,Sedan,Toyota,2012,2024-07-20,Prime Motors
CUST0081,Avery,Smith,avery.smith@example.com,440-846-5708,Houston,PA,21846,Truck,Tesla,2016,2025-04-22,AutoWorld
CUST0583,Taylor,Rodriguez,taylor.rodriguez2@mail.com,717-783-2119,Los Angeles,AZ,11832,Truck,Honda,2018,2024-08-22,City Cars
CUST0727,Jamie,Davis,jamie.davis2@autoclub.com,533-801-1380,San Jose,NY,28236,Convertible,Tesla,2012,2024-01-03,Metro Vehicles
CUST0248,Morgan,Jones,morgan.jones1@carsales.net,357-583-9502,New York,PA,49537,Convertible,BMW,2013,2022-12-15,Prime Motors
CUST0702,Jamie,Johnson,jamie.johnson2@carsales.net,438-813-1173,San Diego,TX,70844,Convertible,BMW,2022,2023-06-17,AutoWorld
CUST0216,Jamie,Martinez,jamie.martinez2@mail.com,507-528-4290,San Diego,IL,33283,Coupe,Tesla,2016,2024-01-26,Highway Auto
CUST0366,Casey,Jones,casey.jones@carsales.net,764-311-3879,San Jose,NY,46780,Convertible,Honda,2023,2025-01-27,City Cars
CUST0742,Jordan,Davis,jordan.davis1@autoclub.com,654-253-1076,New York,TX,36442,Coupe,Honda,2024,2024-06-16,Prime Motors
CUST0754,Taylor,Brown,taylor.brown1@mail.com,634-380-5079,Phoenix,IL,85552,Coupe,Audi,2017,2024-09-23,Highway Auto
CUST0585,Taylor,Miller,taylor.miller1@carsales.net,634-419-9425,Houston,TX,24790,Sedan,Chevrolet,2022,2024-02-05,AutoWorld
CUST0213,Jamie,Davis,jamie.davis1@example.com,942-772-4977,San Jose,AZ,32227,SUV,Honda,2020,2023-09-22,City Cars
CUST0195,Avery,Brown,avery.brown1@carsales.net,413-540-5967,New York,CA,34906,Truck,Audi,2021,2025-03-14,Highway Auto
CUST0509,Peyton,Garcia,peyton.garcia@carsales.net,787-951-6431,San Antonio,IL,48616,Sedan,Tesla,2014,2024-12-01,Metro Vehicles
CUST0541,Peyton,Rodriguez,peyton.rodriguez1@example.com,272-440-8287,San Jose,AZ,52725,Truck,Tesla,2016,2024-09-28,City Cars
CUST0349,Riley,Smith,riley.smith@autoclub.com,677-926-3536,New York,CA,52287,Truck,BMW,2019,2025-07-28,City Cars
CUST0074,Taylor,Jones,taylor.jones@example.com,765-617-2527,Houston,NY,70482,Hatchback,Tesla,2011,2024-12-29,City Cars
CUST0800,Jordan,Johnson,jordan.johnson@mail.com,739-945-6022,San Jose,TX,22522,Truck,BMW,2018,2023-11-26,City Cars
CUST0582,Quinn,Brown,quinn.brown1@mail.com,389-886-6759,New York,NY,29078,Convertible,Ford,2023,2024-04-20,City Cars
CUST0418,Taylor,Williams,taylor.williams@autoclub.com,313-852-8460,San Jose,TX,45669,SUV,Ford,2021,2023-02-06,AutoWorld
CUST0369,Avery,Johnson,avery.johnson@carsales.net,572-714-1173,Houston,AZ,99674,SUV,Chevrolet,2012,2022-12-23,Prime Motors
CUST0770,Casey,Davis,casey.davis1@carsales.net,825-258-6833,Philadelphia,NY,10404,Truck,Audi,2017,2023-08-10,Prime Motors
CUST0209,Peyton,Garcia,peyton.garcia@mail.com,564-766-7150,San Antonio,CA,99088,Sedan,Audi,2019,2023-09-23,Metro Vehicles
CUST0645,Jamie,Martinez,jamie.martinez2@carsales.net,510-833-6910,San Antonio,IL,21486,Sedan,Honda,2012,2025-02-06,AutoWorld
CUST0025,Jordan,Rodriguez,jordan.rodriguez@mail.com,718-471-3170,Philadelphia,NY,42018,SUV,Chevrolet,2015,2024-04-05,Metro Vehicles
CUST0597,Riley,Miller,riley.miller2@example.com,228-804-1739,Chicago,IL,55727,Truck,Ford,2022,2025-09-15,Highway Auto
CUST0089,Avery,Miller,avery.miller@autoclub.com,368-463-8894,Phoenix,PA,54396,Hatchback,Toyota,2022,2025-03-19,Prime Motors
CUST0197,Avery,Garcia,avery.garcia1@carsales.net,300-939-8692,Philadelphia,CA,58589,Sedan,BMW,2015,2023-07-16,Prime Motors
CUST0542,Morgan,Johnson,morgan.johnson2@autoclub.com,433-300-4884,San Antonio,CA,59221,Sedan,Chevrolet,2024,2024-08-15,Metro Vehicles
CUST0166,Jamie,Williams,jamie.williams1@mail.com,232-786-2800,Houston,NY,67807,SUV,Chevrolet,2015,2023-07-06,Prime Motors
CUST0207,Quinn,Brown,quinn.brown1@carsales.net,893-753-6435,San Antonio,PA,28343,Convertible,Tesla,2022,2025-06-02,City Cars
CUST0231,Peyton,Martinez,peyton.martinez@example.com,567-209-8939,Chicago,CA,60324,Truck,Chevrolet,2018,2023-01-09,Highway Auto
CUST0293,Quinn,Brown,quinn.brown2@carsales.net,506-280-7468,New York,AZ,84870,Convertible,Tesla,2024,2022-12-17,Metro Vehicles
CUST0449,Alex,Brown,alex.brown@mail.com,901-582-3555,Los Angeles,NY,17148,Coupe,Toyota,2013,2025-01-11,City Cars
CUST0503,Taylor,Garcia,taylor.garcia2@mail.com,392-768-7301,Philadelphia,TX,30220,SUV,Toyota,2014,2025-02-25,AutoWorld
CUST0259,Jamie,Miller,jamie.miller1@autoclub.com,279-785-7108,Los Angeles,AZ,98254,SUV,Honda,2024,2025-07-25,Metro Vehicles
CUST0201,Alex,Brown,alex.brown@carsales.net,582-261-8916,San Diego,NY,10866,Sedan,Toyota,2018,2023-07-21,Metro Vehicles
CUST0511,Riley,Garcia,riley.garcia7@autoclub.com,663-375-6355,Phoenix,IL,27372,Coupe,Audi,2019,2024-04-13,City Cars
CUST0588,Peyton,Miller,peyton.miller1@mail.com,213-890-9055,Los Angeles,TX,67417,Sedan,Honda,2018,2025-05-19,Highway Auto
CUST0581,Jordan,Smith,jordan.smith2@example.com,433-737-9243,Chicago,NY,49537,Sedan,Audi,2020,2025-10-19,AutoWorld
CUST0137,Casey,Jones,casey.jones@example.com,565-269-6649,Houston,PA,96127,Convertible,Tesla,2020,2025-04-11,City Cars
CUST0387,Jordan,Williams,jordan.williams@carsales.net,814-645-2444,Los Angeles,IL,39067,Convertible,Toyota,2015,2025-05-30,Highway Auto
CUST0461,Peyton,Miller,peyton.miller@mail.com,596-703-8763,Chicago,CA,35330,Hatchback,Audi,2013,2025-09-04,AutoWorld
CUST0111,Peyton,Rodriguez,peyton.rodriguez@autoclub.com,246-425-7475,San Jose,NY,11007,SUV,Audi,2013,2024-03-02,Prime Motors
CUST0329,Casey,Martinez,casey.martinez1@example.com,900-944-3140,San Diego,TX,24802,Hatchback,Toyota,2024,2023-07-21,AutoWorld
CUST0693,Morgan,Smith,morgan.smith1@mail.com,853-605-2817,Phoenix,AZ,75578,Convertible,Honda,2017,2024-11-25,Metro Vehicles
CUST0706,Quinn,Miller,quinn.miller1@autoclub.com,577-208-9481,San Jose,PA,98906,SUV,BMW,2012,2025-07-15,Metro Vehicles
CUST0647,Taylor,Garcia,taylor.garcia1@carsales.net,222-319-3721,Chicago,PA,68361,Sedan,Audi,2017,2023-03-20,Highway Auto
CUST0622,Alex,Rodriguez,alex.rodriguez1@carsales.net,991-664-9096,Los Angeles,CA,36626,Coupe,Tesla,2013,2024-05-13,Highway Auto
CUST0384,Quinn,Jones,quinn.jones1@autoclub.com,748-633-6990,San Jose,IL,99208,Hatchback,BMW,2016,2024-09-18,Metro Vehicles
CUST0106,Casey,Johnson,casey.johnson2@example.com,468-384-2520,Philadelphia,AZ,90422,Convertible,Tesla,2020,2025-09-17,City Cars
CUST0075,Avery,Jones,avery.jones@carsales.net,694-683-4993,San Diego,AZ,28958,Convertible,BMW,2016,2024-10-15,Prime Motors
CUST0039,Riley,Brown,riley.brown@mail.com,350-225-1757,Houston,TX,90120,Hatchback,Chevrolet,2023,2025-06-13,Metro Vehicles
CUST0394,Quinn,Smith,quinn.smith@carsales.net,319-464-2106,San Antonio,PA,38885,Coupe,Chevrolet,2020,2024-07-27,City Cars
CUST0627,Taylor,Rodriguez,taylor.rodriguez2@example.com,794-383-5264,Chicago,AZ,74597,Hatchback,Honda,2024,2023-12-16,AutoWorld
CUST0066,Jordan,Brown,jordan.brown@autoclub.com,840-803-4241,San Antonio,NY,81376,Coupe,Audi,2013,2025-01-08,Prime Motors
CUST0745,Jordan,Brown,jordan.brown1@mail.com,308-565-6298,Chicago,NY,62709,Sedan,Chevrolet,2020,2024-02-01,Prime Motors
CUST0108,Jordan,Williams,jordan.williams1@example.com,293-964-9691,Houston,TX,65028,SUV,Ford,2017,2023-12-12,City Cars
CUST0243,Taylor,Smith,taylor.smith2@carsales.net,840-512-4836,San Antonio,PA,21953,Sedan,Honda,2021,2025-04-29,Highway Auto
CUST0704,Quinn,Williams,quinn.williams@autoclub.com,563-631-8887,San Jose,TX,34369,Sedan,Toyota,2013,2025-02-01,Prime Motors
CUST0798,Taylor,Miller,taylor.miller3@carsales.net,588-226-5055,Los Angeles,IL,26334,Truck,BMW,2018,2025-03-29,Highway Auto
CUST0512,Alex,Johnson,alex.johnson@mail.com,805-956-3476,San Diego,IL,32989,Hatchback,Honda,2014,2024-07-14,Metro Vehicles
CUST0682,Casey,Williams,casey.williams3@carsales.net,531-464-7152,Los Angeles,NY,36549,Hatchback,BMW,2013,2024-07-13,Metro Vehicles
CUST0506,Alex,Martinez,alex.martinez3@carsales.net,251-861-5078,Phoenix,TX,81587,Sedan,Toyota,2019,2023-10-20,Metro Vehicles
CUST0238,Morgan,Williams,morgan.williams@autoclub.com,453-979-7434,San Diego,CA,85684,Truck,Chevrolet,2020,2024-05-08,Highway Auto
CUST0756,Alex,Davis,alex.davis@carsales.net,285-977-5918,San Jose,AZ,30027,Coupe,Chevrolet,2018,2024-11-15,Highway Auto
CUST0031,Jamie,Smith,jamie.smith@mail.com,954-540-7745,Houston,IL,30866,Hatchback,Audi,2022,2025-04-02,AutoWorld
CUST0047,Taylor,Martinez,taylor.martinez@example.com,603-806-1444,Los Angeles,PA,66179,SUV,Toyota,2012,2023-04-09,City Cars
CUST0414,Morgan,Johnson,morgan.johnson1@carsales.net,515-574-7753,Phoenix,CA,49789,Convertible,Audi,2010,2025-11-09,Prime Motors
CUST0633,Quinn,Williams,quinn.williams3@carsales.net,278-452-9161,Los Angeles,IL,13402,Hatchback,Ford,2014,2025-03-05,Metro Vehicles
CUST0357,Peyton,Davis,peyton.davis1@carsales.net,523-217-7381,Los Angeles,AZ,10773,Truck,BMW,2020,2025-07-03,AutoWorld
CUST0772,Alex,Miller,alex.miller3@example.com,848-568-1749,Philadelphia,PA,68236,Hatchback,Tesla,2013,2023-02-21,Metro Vehicles
CUST0792,Casey,Johnson,casey.johnson@example.com,331-788-4378,Chicago,NY,83727,Sedan,Toyota,2014,2025-08-30,Metro Vehicles
CUST0332,Peyton,Garcia,peyton.garcia1@mail.com,276-969-9055,Philadelphia,CA,53371,Convertible,Honda,2014,2025-07-29,Metro Vehicles
CUST0785,Peyton,Jones,peyton.jones1@mail.com,414-423-4205,New York,IL,85455,Hatchback,Chevrolet,2011,2025-01-11,Prime Motors
CUST0133,Peyton,Garcia,peyton.garcia@example.com,281-219-5193,Houston,CA,81932,Hatchback,Toyota,2021,2022-11-25,City Cars
CUST0539,Riley,Smith,riley.smith@mail.com,315-352-8772,San Diego,CA,30940,Sedan,Tesla,2020,2025-08-13,City Cars
CUST0750,Morgan,Williams,morgan.williams2@carsales.net,409-857-1621,Houston,PA,88390,SUV,Ford,2017,2024-01-06,City Cars
CUST0590,Peyton,Jones,peyton.jones2@autoclub.com,974-859-7557,Philadelphia,TX,97382,Hatchback,BMW,2019,2023-08-04,City Cars
CUST0185,Alex,Johnson,alex.johnson1@carsales.net,232-493-7698,Chicago,CA,94085,Coupe,Chevrolet,2021,2023-07-03,Highway Auto
CUST0736,Riley,Rodriguez,riley.rodriguez6@autoclub.com,882-268-4559,San Diego,TX,82459,Sedan,Audi,2011,2023-10-16,AutoWorld
CUST0621,Riley,Williams,riley.williams@example.com,610-832-8027,San Jose,IL,29562,SUV,BMW,2011,2023-10-18,AutoWorld
CUST0484,Alex,Jones,alex.jones1@carsales.net,288-708-4893,Philadelphia,TX,49666,Coupe,Honda,2013,2022-11-30,AutoWorld
CUST0386,Morgan,Garcia,morgan.garcia1@mail.com,302-419-9328,San Antonio,IL,82165,SUV,Chevrolet,2019,2025-07-26,AutoWorld
CUST0769,Riley,Garcia,riley.garcia@carsales.net,975-545-8036,Philadelphia,IL,99372,Coupe,Audi,2024,2023-12-08,Prime Motors
CUST0070,Taylor,Martinez,taylor.martinez@carsales.net,850-703-2494,San Diego,IL,63523,Truck,Toyota,2015,2024-01-22,Prime Motors
CUST0404,Avery,Miller,avery.miller@carsales.net,507-456-1781,San Antonio,NY,31409,Coupe,Chevrolet,2010,2024-08-25,AutoWorld
CUST0771,Alex,Martinez,alex.martinez2@example.com,743-486-5072,Philadelphia,TX,91048,Convertible,Chevrolet,2020,2023-03-12,Prime Motors
CUST0675,Peyton,Miller,peyton.miller@carsales.net,686-937-3175,Chicago,AZ,93422,Truck,Chevrolet,2017,2023-05-03,Prime Motors
CUST0286,Riley,Johnson,riley.johnson@example.com,550-374-7151,Chicago,PA,19830,Coupe,BMW,2018,2025-05-03,Metro Vehicles
CUST0733,Taylor,Garcia,taylor.garcia2@example.com,608-819-5044,Dallas,IL,84609,Hatchback,Chevrolet,2024,2023-02-08,Metro Vehicles
CUST0471,Riley,Smith,riley.smith@carsales.net,709-710-9904,New York,AZ,74679,Convertible,Tesla,2013,2024-08-22,Highway Auto
CUST0577,Avery,Jones,avery.jones2@autoclub.com,997-696-7750,Philadelphia,CA,23424,Convertible,Honda,2013,2024-12-28,Prime Motors
CUST0744,Taylor,Smith,taylor.smith4@carsales.net,724-310-6359,Philadelphia,AZ,92154,Convertible,Chevrolet,2013,2024-09-11,Highway Auto
CUST0361,Morgan,Davis,morgan.davis@mail.com,364-388-4617,San Jose,IL,35470,Truck,Audi,2011,2024-11-03,Metro Vehicles
CUST0156,Taylor,Miller,taylor.miller1@autoclub.com,951-553-7532,Chicago,IL,77499,Coupe,Honda,2018,2025-04-06,Highway Auto
CUST0672,Avery,Miller,avery.miller2@example.com,816-618-2807,Los Angeles,IL,84942,Convertible,Honda,2014,2025-08-19,AutoWorld
CUST0179,Morgan,Smith,morgan.smith@example.com,676-514-3616,San Antonio,PA,75866,Truck,Toyota,2024,2024-02-12,City Cars
CUST0065,Taylor,Smith,taylor.smith@carsales.net,661-905-8699,Phoenix,NY,40340,Truck,Audi,2014,2024-04-09,Highway Auto
CUST0526,Jordan,Martinez,jordan.martinez1@autoclub.com,541-898-5961,San Antonio,NY,92873,Coupe,BMW,2020,2025-05-08,City Cars
CUST0400,Peyton,Johnson,peyton.johnson2@carsales.net,523-905-1137,New York,PA,37623,Coupe,Ford,2016,2025-04-17,Metro Vehicles
CUST0538,Avery,Brown,avery.brown1@mail.com,320-742-2567,San Jose,IL,80742,Hatchback,Audi,2018,2024-08-17,Prime Motors
CUST0724,Jamie,Davis,jamie.davis3@example.com,683-869-9399,Chicago,TX,39829,Hatchback,Honda,2013,2024-09-06,Metro Vehicles
CUST0358,Jordan,Miller,jordan.miller1@example.com,496-902-5937,San Jose,NY,46899,Hatchback,Chevrolet,2022,2023-05-28,AutoWorld
CUST0513,Alex,Miller,alex.miller1@example.com,348-809-3525,San Diego,TX,60222,Truck,Tesla,2013,2023-05-23,Prime Motors
CUST0400,Peyton,Johnson,peyton.johnson2@carsales.net,525-729-3595,New York,PA,37623,Coupe,Ford,2016,2025-04-14,Metro Vehicles
CUST0163,Casey,Garcia,casey.garcia@carsales.net,352-820-9446,Chicago,IL,90356,Hatchback,BMW,2015,2024-12-12,City Cars
CUST0010,Jamie,Martinez,jamie.martinez@carsales.net,741-457-1188,Los Angeles,PA,80381,Truck,Ford,2022,2024-05-12,AutoWorld
CUST0284,Casey,Jones,casey.jones1@example.com,937-201-1788,San Antonio,TX,65004,Hatchback,Chevrolet,2012,2023-07-16,City Cars
CUST0470,Taylor,Smith,taylor.smith3@carsales.net,515-516-8311,Phoenix,PA,33684,SUV,Toyota,2011,2025-02-13,Metro Vehicles
CUST0741,Peyton,Miller,peyton.miller3@mail.com,421-931-1564,Dallas,CA,67941,Truck,Audi,2021,2025-08-04,Metro Vehicles
CUST0403,Morgan,Rodriguez,morgan.rodriguez1@carsales.net,590-400-3389,Chicago,TX,11276,Hatchback,Honda,2012,2023-07-05,Metro Vehicles
CUST0456,Jamie,Williams,jamie.williams1@example.com,947-591-9531,San Jose,PA,99983,SUV,BMW,2013,2023-07-09,Prime Motors
CUST0635,Peyton,Miller,peyton.miller2@mail.com,416-249-5635,Philadelphia,NY,19269,Sedan,Chevrolet,2018,2023-09-20,City Cars
CUST0673,Casey,Jones,casey.jones1@autoclub.com,510-501-8961,New York,CA,28630,Sedan,Ford,2022,2023-06-30,City Cars
CUST0667,Peyton,Jones,peyton.jones1@example.com,664-547-4868,San Jose,AZ,92279,Convertible,Honda,2020,2022-11-13,City Cars
CUST0035,Alex,Davis,alex.davis@example.com,732-751-4228,Philadelphia,TX,19171,Convertible,Ford,2020,2024-01-03,AutoWorld
CUST0311,Avery,Williams,avery.williams@autoclub.com,870-291-4641,Philadelphia,CA,50250,Coupe,Ford,2016,2024-01-01,Metro Vehicles
CUST0012,Quinn,Brown,quinn.brown@mail.com,582-980-3646,Dallas,AZ,10074,Hatchback,Toyota,2019,2024-01-16,AutoWorld
CUST0399,Morgan,Martinez,morgan.martinez1@mail.com,255-738-7933,San Diego,AZ,14268,Hatchback,Audi,2018,2023-11-29,Prime Motors
CUST0309,Riley,Davis,riley.davis2@carsales.net,597-954-1578,Chicago,PA,84978,Coupe,Tesla,2023,2024-10-15,Prime Motors
CUST0469,Quinn,Williams,quinn.williams1@carsales.net,763-589-1719,Chicago,IL,84120,SUV,Audi,2023,2025-01-06,Prime Motors
CUST0291,Casey,Williams,casey.williams2@carsales.net,245-469-8204,San Diego,IL,39654,Convertible,Toyota,2023,2024-05-08,Prime Motors
CUST0611,Jordan,Rodriguez,jordan.rodriguez2@example.com,917-837-8811,San Jose,NY,51079,Truck,Tesla,2015,2023-09-03,Prime Motors
CUST0152,Casey,Brown,casey.brown1@autoclub.com,731-490-2292,Phoenix,CA,93238,SUV,Tesla,2018,2024-04-26,City Cars
CUST0436,Avery,Rodriguez,avery.rodriguez3@carsales.net,964-308-6864,San Diego,PA,97194,SUV,Audi,2016,2025-04-10,Prime Motors
CUST0476,Morgan,Martinez,morgan.martinez1@example.com,311-785-9666,Los Angeles,TX,89269,Hatchback,BMW,2024,2024-03-31,City Cars
CUST0715,Quinn,Brown,quinn.brown4@autoclub.com,352-535-5049,New York,PA,46709,Convertible,BMW,2023,2025-02-24,Highway Auto
CUST0486,Riley,Miller,riley.miller@mail.com,987-300-9456,Los Angeles,CA,14791,Truck,Audi,2017,2023-09-03,Metro Vehicles
CUST0282,Jamie,Martinez,jamie.martinez1@example.com,386-816-6213,San Jose,CA,93839,Hatchback,Honda,2019,2025-04-10,City Cars
CUST0794,Taylor,Martinez,taylor.martinez5@carsales.net,911-520-9563,Philadelphia,AZ,80544,Truck,Toyota,2018,2024-09-06,AutoWorld
CUST0377,Taylor,Rodriguez,taylor.rodriguez@carsales.net,813-777-1305,Phoenix,NY,38389,Hatchback,Honda,2017,2023-03-20,Prime Motors
CUST0505,Jamie,Martinez,jamie.martinez4@mail.com,665-721-7948,Dallas,TX,60425,SUV,Chevrolet,2015,2024-08-04,Metro Vehicles
CUST0603,Quinn,Johnson,quinn.johnson2@autoclub.com,479-268-9700,San Diego,TX,37490,Truck,Audi,2015,2025-06-05,City Cars
CUST0684,Alex,Jones,alex.jones@example.com,452-981-3057,Phoenix,AZ,63313,Truck,BMW,2017,2025-05-22,Prime Motors
CUST0796,Jamie,Johnson,jamie.johnson1@autoclub.com,466-590-3675,San Antonio,TX,20912,Truck,Honda,2014,2023-06-22,Metro Vehicles
CUST0488,Alex,Martinez,alex.martinez@autoclub.com,854-414-6257,Houston,CA,47560,Coupe,Audi,2014,2022-11-15,Highway Auto
CUST0450,Jordan,Jones,jordan.jones7@autoclub.com,926-403-2813,New York,PA,80517,Convertible,BMW,2013,2024-09-19,City Cars
CUST0717,Peyton,Williams,peyton.williams2@autoclub.com,929-582-9609,San Diego,PA,74853,Convertible,Chevrolet,2017,2024-05-09,Metro Vehicles
CUST0175,Quinn,Martinez,quinn.martinez1@example.com,543-491-8444,Dallas,AZ,74738,Convertible,Chevrolet,2024,2025-02-08,City Cars
CUST0763,Quinn,Jones,quinn.jones2@carsales.net,970-945-2456,Los Angeles,PA,85053,SUV,Ford,2022,2023-12-05,Prime Motors
CUST0146,Casey,Jones,casey.jones1@mail.com,316-226-4048,San Diego,AZ,60723,Coupe,Audi,2024,2025-03-13,City Cars
CUST0190,Alex,Williams,alex.williams1@autoclub.com,439-949-6224,San Jose,AZ,98150,SUV,Ford,2023,2024-01-23,Prime Motors
CUST0023,Morgan,Davis,morgan.davis@example.com,783-452-1651,San Jose,NY,64948,Coupe,Ford,2020,2022-12-05,Prime Motors
CUST0652,Casey,Martinez,casey.martinez1@carsales.net,334-500-7395,San Antonio,PA,95524,Hatchback,Audi,2021,2023-11-03,Prime Motors
CUST0150,Riley,Davis,riley.davis1@carsales.net,738-620-7708,San Jose,NY,26426,Hatchback,Chevrolet,2015,2025-06-11,Metro Vehicles
CUST0127,Quinn,Williams,quinn.williams@carsales.net,357-366-3962,San Jose,CA,67366,Coupe,Tesla,2010,2023-07-22,Prime Motors
CUST0632,Morgan,Jones,morgan.jones1@mail.com,372-967-9335,Phoenix,AZ,96918,Convertible,Toyota,2019,2024-09-01,Metro Vehicles
CUST0674,Morgan,Williams,morgan.williams1@carsales.net,202-325-9970,Philadelphia,NY,15856,Convertible,Ford,2016,2023-02-28,Metro Vehicles
CUST0450,Jordan,Jones,jordan.jones3@carsales.net,682-223-6437,Houston,PA,80517,Convertible,BMW,2013,2024-09-18,City Cars
CUST0698,Taylor,Miller,taylor.miller2@autoclub.com,264-841-2584,New York,TX,66616,Convertible,Audi,2022,2025-09-21,City Cars
CUST0628,Casey,Rodriguez,casey.rodriguez1@carsales.net,345-466-2914,Philadelphia,NY,26760,Truck,Ford,2017,2024-04-13,Highway Auto
CUST0267,Peyton,Jones,peyton.jones@example.com,292-361-5984,San Jose,NY,38183,SUV,Toyota,2023,2024-01-08,Prime Motors
CUST0560,Peyton,Williams,peyton.williams2@mail.com,928-748-5673,Chicago,CA,97340,SUV,Honda,2022,2024-12-30,AutoWorld
CUST0241,Taylor,Martinez,taylor.martinez2@carsales.net,551-898-1793,New York,NY,92074,Sedan,Toyota,2022,2023-04-13,Prime Motors
CUST0189,Jordan,Martinez,jordan.martinez@example.com,657-812-1797,Houston,PA,15798,SUV,BMW,2016,2023-05-26,Prime Motors
CUST0496,Jamie,Martinez,jamie.martinez1@carsales.net,444-835-4992,Dallas,CA,73225,Coupe,Honda,2016,2025-06-27,Metro Vehicles
CUST0415,Casey,Jones,casey.jones1@carsales.net,747-208-9059,San Diego,IL,11197,Coupe,BMW,2022,2023-06-12,Prime Motors
CUST0308,Morgan,Williams,morgan.williams1@mail.com,258-814-7620,Philadelphia,PA,28340,Truck,Chevrolet,2021,2025-09-18,City Cars
CUST0579,Taylor,Garcia,taylor.garcia1@carsales.net,295-516-1138,New York,PA,25544,Truck,Honda,2013,2025-02-19,Prime Motors
CUST0401,Riley,Williams,riley.williams@autoclub.com,442-475-8722,San Jose,IL,57962,Hatchback,Honda,2012,2023-01-23,Highway Auto
CUST0455,Casey,Jones,casey.jones2@mail.com,713-482-2015,Phoenix,TX,13862,SUV,Honda,2018,2024-04-15,City Cars
CUST0518,Alex,Johnson,alex.johnson2@example.com,621-300-9605,Los Angeles,PA,68450,Truck,Ford,2015,2024-08-17,City Cars
CUST0026,Riley,Martinez,riley.martinez@example.com,883-767-5905,Los Angeles,CA,44664,Truck,BMW,2011,2025-04-04,Prime Motors
CUST0107,Alex,Williams,alex.williams@autoclub.com,919-980-6062,Philadelphia,IL,10800,Convertible,Tesla,2012,2025-01-20,Highway Auto
CUST0254,Quinn,Smith,quinn.smith2@autoclub.com,882-959-3877,Los Angeles,NY,27984,SUV,Chevrolet,2021,2025-10-17,City Cars
CUST0533,Jamie,Miller,jamie.miller@carsales.net,532-323-9943,Chicago,IL,37948,Convertible,Honda,2022,2025-08-08,City Cars
CUST0124,Taylor,Miller,taylor.miller@autoclub.com,871-915-7421,Chicago,AZ,21104,Truck,Audi,2014,2023-09-30,City Cars
CUST0619,Quinn,Davis,quinn.davis2@autoclub.com,662-689-3187,Phoenix,CA,87728,Coupe,Honda,2023,2024-01-09,AutoWorld
CUST0157,Jordan,Jones,jordan.jones1@carsales.net,453-344-2586,New York,IL,60351,SUV,Audi,2023,2023-07-07,Prime Motors
CUST0001,Jordan,Smith,jordan.smith@autoclub.com,450-428-3286,Los Angeles,PA,81482,Sedan,Toyota,2011,2023-06-29,AutoWorld
CUST0069,Quinn,Martinez,quinn.martinez@example.com,983-888-5415,San Jose,NY,32962,Truck,Chevrolet,2017,2022-12-13,City Cars
CUST0118,Quinn,Martinez,quinn.martinez2@carsales.net,897-778-6295,Philadelphia,CA,67640,Hatchback,Tesla,2011,2023-03-25,City Cars
CUST0206,Riley,Rodriguez,riley.rodriguez@example.com,383-522-1256,Houston,AZ,28899,Sedan,Ford,2022,2023-08-17,Prime Motors
CUST0705,Riley,Martinez,riley.martinez@carsales.net,725-867-6861,Phoenix,AZ,80928,SUV,Chevrolet,2022,2025-01-15,City Cars
CUST0639,Casey,Garcia,casey.garcia@mail.com,863-902-3540,San Diego,AZ,92517,Sedan,Ford,2020,2022-12-01,Highway Auto
CUST0497,Jamie,Davis,jamie.davis1@autoclub.com,757-910-4869,Chicago,PA,97766,Sedan,BMW,2011,2023-02-17,Metro Vehicles
CUST0022,Alex,Martinez,alex.martinez9@autoclub.com,900-442-1852,New York,AZ,20500,Sedan,BMW,2023,2024-10-25,AutoWorld
CUST0737,Avery,Miller,avery.miller1@carsales.net,661-368-5141,Houston,AZ,15850,Sedan,Tesla,2017,2025-09-16,Highway Auto
CUST0472,Peyton,Davis,peyton.davis8@example.com,281-815-1107,Houston,AZ,46452,Sedan,Honda,2019,2024-09-10,Prime Motors
CUST0581,Jordan,Smith,jordan.smith8@example.com,234-723-5146,New York,NY,49537,Sedan,Audi,2020,2025-10-19,AutoWorld
